date,total_value,cash,positions,year,daily_ret
2021-02-03,1804595.4125000027,5597.712500002839,4,2021,0.003595791757987188
2021-02-04,1784938.612500003,5597.712500002839,4,2021,-0.010892635470444834
2021-02-05,1781026.112500003,5597.712500002839,4,2021,-0.0021919521335919123
2021-02-08,1809920.412500003,5597.712500002839,4,2021,0.01622340054264626
2021-02-09,1850642.812500003,5597.712500002839,4,2021,0.02249955286362626
2021-02-10,1892945.9125000027,5597.712500002839,4,2021,0.022858597950002668
2021-02-18,1889749.212500003,5597.712500002839,4,2021,-0.001688743444221208
2021-02-19,1885713.812500003,5597.712500002839,4,2021,-0.0021354156272732627
2021-02-22,1854559.8125000028,420404.6903000028,3,2021,-0.016521064751971792
2021-02-23,1843701.0903000028,420404.6903000028,3,2021,-0.005855148012380407
2021-02-24,1804517.2903000028,817619.8775000027,2,2021,-0.021252794287616394
2021-02-25,1799069.6775000028,817619.8775000027,2,2021,-0.003018875368655749
2021-02-26,1779211.7775000026,1256288.2700000028,1,2021,-0.011037871544583466
2021-03-01,1778751.1700000027,11282.955800002786,4,2021,-0.0002588828973733026
2021-03-02,1744928.0558000028,11282.955800002786,4,2021,-0.019015090345660846
2021-03-03,1774344.1558000026,11282.955800002786,4,2021,0.016858058933847175
2021-03-04,1723007.7558000027,11282.955800002786,4,2021,-0.028932605792506894
2021-03-05,1709548.0558000028,11282.955800002786,4,2021,-0.007811746612684578
2021-03-08,1652531.1558000029,1126857.4646000029,1,2021,-0.03335203114446417
2021-03-09,1650829.6646000028,1126857.4646000029,1,2021,-0.001029627304773184
2021-03-10,1651152.1646000028,1126857.4646000029,1,2021,0.0001953563150187687
2021-03-11,1650786.6646000028,1126857.4646000029,1,2021,-0.00022136057950083998
2021-03-12,1650829.6646000028,1126857.4646000029,1,2021,2.6048187159455338e-05
2021-03-15,1650558.764600003,1126857.4646000029,1,2021,-0.00016409930461569466
2021-03-16,1649853.564600003,1126857.4646000029,1,2021,-0.00042724925347981113
2021-03-17,1650051.3646000028,1126857.4646000029,1,2021,0.00011988942791285595
2021-03-18,1649814.8646000028,1126857.4646000029,1,2021,-0.0001433288714969283
2021-03-19,1649711.6646000028,1126857.4646000029,1,2021,-6.255247313757817e-05
2021-03-22,1649780.4646000029,1126857.4646000029,1,2021,4.170425746297113e-05
2021-03-23,1649905.1646000028,1126857.4646000029,1,2021,7.558581440125778e-05
2021-03-24,1650554.4646000029,1126857.4646000029,1,2021,0.0003935377704920029
2021-03-25,1650962.9646000029,1126857.4646000029,1,2021,0.0002474925903757086
2021-03-26,1650253.4646000029,1126857.4646000029,1,2021,-0.0004297491919643681
2021-03-29,1650210.4646000029,1126857.4646000029,1,2021,-2.6056603377844212e-05
2021-03-30,1651036.064600003,1126857.4646000029,1,2021,0.0005002998209686638
2021-03-31,1651173.6646000028,1126857.4646000029,1,2021,8.334160770329113e-05
2021-04-01,1651027.4646000029,14851.49130000308,3,2021,-8.854307886230206e-05
2021-04-02,1644649.0913000032,14851.49130000308,3,2021,-0.0038632751039940905
2021-04-06,1645070.391300003,14851.49130000308,3,2021,0.00025616406699069394
2021-04-07,1650700.191300003,14851.49130000308,3,2021,0.003422224380046801
2021-04-08,1649178.691300003,14851.49130000308,3,2021,-0.0009217300682576868
2021-04-09,1649707.4913000031,14851.49130000308,3,2021,0.00032064445338142455
2021-04-12,1652272.9913000031,14851.49130000308,3,2021,0.001555124174151823
2021-04-13,1647533.7913000032,14851.49130000308,3,2021,-0.0028682911510108378
2021-04-14,1649972.091300003,14851.49130000308,3,2021,0.00147996964485686
2021-04-15,1651110.891300003,14851.49130000308,3,2021,0.0006901934923655428
2021-04-16,1662071.891300003,14851.49130000308,3,2021,0.006638560776114799
2021-04-19,1662111.691300003,14851.49130000308,3,2021,2.39460159385807e-05
2021-04-20,1660082.891300003,14851.49130000308,3,2021,-0.0012206159252831084
2021-04-21,1661830.9913000031,14851.49130000308,3,2021,0.0010530197071250136
2021-04-22,1662249.5913000032,14851.49130000308,3,2021,0.00025189083739052265
2021-04-23,1660640.491300003,14851.49130000308,3,2021,-0.0009680255049675512
2021-04-26,1657007.091300003,14851.49130000308,3,2021,-0.00218795098580038
2021-04-27,1653152.891300003,14851.49130000308,3,2021,-0.002326000908647985
2021-04-28,1655931.791300003,14851.49130000308,3,2021,0.0016809697485480335
2021-04-29,1662855.9913000031,14851.49130000308,3,2021,0.004181452422363563
2021-04-30,1656633.0913000032,14851.49130000308,3,2021,-0.0037422964060375152
2021-05-06,1666890.6913000029,8642.692900003149,4,2021,0.006191835750395613
2021-05-07,1681682.092900003,8642.692900003149,4,2021,0.008873648210528051
2021-05-10,1712413.4929000032,8642.692900003149,4,2021,0.018274203031445113
2021-05-11,1687294.8929000031,8642.692900003149,4,2021,-0.014668536602956417
2021-05-12,1694934.6929000032,8642.692900003149,4,2021,0.004527839224872654
2021-05-13,1666845.6929000032,8642.692900003149,4,2021,-0.016572319935194813
2021-05-14,1669688.2929000033,8642.692900003149,4,2021,0.0017053768156873872
2021-05-17,1682765.4929000032,8642.692900003149,4,2021,0.007832120555440136
2021-05-18,1689516.6929000032,8642.692900003149,4,2021,0.004011967222102397
2021-05-19,1688738.8929000031,8642.692900003149,4,2021,-0.00046036834277440875
2021-05-20,1665888.6929000032,8642.692900003149,4,2021,-0.013530925411897265
2021-05-21,1670400.092900003,8642.692900003149,4,2021,0.0027081041003684803
2021-05-24,1670140.4929000032,8642.692900003149,4,2021,-0.0001554118687512318
2021-05-25,1683415.8929000031,8642.692900003149,4,2021,0.007948672615528674
2021-05-26,1692564.292900003,8642.692900003149,4,2021,0.00543442653629711
2021-05-27,1695849.8929000031,8642.692900003149,4,2021,0.0019411965700697476
2021-05-28,1703023.4929000032,8642.692900003149,4,2021,0.004230091371903777
2021-05-31,1715276.4929000032,8642.692900003149,4,2021,0.007194850835049227
2021-06-01,1719351.0929000033,10201.635900003266,4,2021,0.002375477083062627
2021-06-02,1698541.1359000031,10201.635900003266,4,2021,-0.012103378469897175
2021-06-03,1688539.6359000034,10201.635900003266,4,2021,-0.0058882883602935365
2021-06-04,1707589.5359000033,10201.635900003266,4,2021,0.01128187908354672
2021-06-07,1697893.3359000033,10201.635900003266,4,2021,-0.005678296684389905
2021-06-08,1685902.4359000032,10201.635900003266,4,2021,-0.007062222194095691
2021-06-09,1685534.7359000035,10201.635900003266,4,2021,-0.00021810277520795118
2021-06-10,1715779.5359000033,10201.635900003266,4,2021,0.017943741743091657
2021-06-11,1720098.9359000034,10201.635900003266,4,2021,0.00251745629879796
2021-06-15,1703825.6359000034,10201.635900003266,4,2021,-0.009460676743855645
2021-06-16,1649360.9359000032,10201.635900003266,4,2021,-0.03196612308936797
2021-06-17,1671712.2359000035,10201.635900003266,4,2021,0.013551491073604094
2021-06-18,1699460.7359000032,10201.635900003266,4,2021,0.016598849613050026
2021-06-21,1707618.335900003,10201.635900003266,4,2021,0.004800110898519616
2021-06-22,1719024.0359000033,10201.635900003266,4,2021,0.0066793028396412435
2021-06-23,1735816.7359000032,10201.635900003266,4,2021,0.009768740662900566
2021-06-24,1718733.7359000035,10201.635900003266,4,2021,-0.00984147672198954
2021-06-25,1350774.6359000034,10201.635900003266,4,2021,-0.21408732040005063
2021-06-28,1753691.9359000032,10201.635900003266,4,2021,0.2982861013906597
2021-06-29,1470116.3359000033,109085.25330000326,3,2021,-0.16170206077526805
2021-06-30,1492132.2533000032,109085.25330000326,3,2021,0.014975629385494793
2021-07-01,1482058.4533000034,11581.002400003397,4,2021,-0.006751278231350133
2021-07-02,1466705.8024000034,11581.002400003397,4,2021,-0.010359004981089104
2021-07-05,1507350.6024000035,11581.002400003397,4,2021,0.027711624194499018
2021-07-06,1491767.5024000034,11581.002400003397,4,2021,-0.010338072625697525
2021-07-07,1531003.3024000034,11581.002400003397,4,2021,0.026301551640504517
2021-07-08,1559026.8024000034,11581.002400003397,4,2021,0.01830401015861316
2021-07-09,1555896.8024000034,11581.002400003397,4,2021,-0.0020076627259913993
2021-07-12,1587601.4024000033,11581.002400003397,4,2021,0.02037705839557913
2021-07-13,1550574.7024000033,11581.002400003397,4,2021,-0.023322415780199002
2021-07-14,1525783.8024000034,11581.002400003397,4,2021,-0.01598820099517173
2021-07-15,1539593.4024000033,11581.002400003397,4,2021,0.009050823569025868
2021-07-16,1508435.8024000034,11581.002400003397,4,2021,-0.020237550999783194
2021-07-19,1503356.5024000034,11581.002400003397,4,2021,-0.0033672629567123025
2021-07-20,1527442.0024000034,11581.002400003397,4,2021,0.01602114998109183
2021-07-21,1576121.3024000034,11581.002400003397,4,2021,0.03186981890213336
2021-07-22,1599862.2024000033,11581.002400003397,4,2021,0.015062863476211552
2021-07-23,1596789.6024000035,11581.002400003397,4,2021,-0.0019205404036614082
2021-07-26,1600775.4024000033,11581.002400003397,4,2021,0.0024961334880995167
2021-07-27,1583153.4024000033,11581.002400003397,4,2021,-0.011008415030353325
2021-07-28,1569462.6024000035,11581.002400003397,4,2021,-0.008647803794152309
2021-07-29,1647781.6024000035,11581.002400003397,4,2021,0.04990179433408315
2021-07-30,1659820.5024000034,11581.002400003397,4,2021,0.007306125995377721
2021-08-02,1653106.4024000033,7003.773400003476,4,2021,-0.0040450759526659
2021-08-03,1593398.8734000036,7003.773400003476,4,2021,-0.03611838228520281
2021-08-04,1661886.5734000036,7003.773400003476,4,2021,0.04298214410925283
2021-08-05,1653128.9734000035,7003.773400003476,4,2021,-0.0052696737191174625
2021-08-06,1654751.3734000036,7003.773400003476,4,2021,0.0009814116297672815
2021-08-09,1620241.3734000034,7003.773400003476,4,2021,-0.020855096756374203
2021-08-10,1607986.3734000036,7003.773400003476,4,2021,-0.007563687856139145
2021-08-11,1618269.5734000036,7003.773400003476,4,2021,0.006395079069144494
2021-08-12,1622590.4734000035,7003.773400003476,4,2021,0.0026700743009842043
2021-08-13,1589664.0734000034,7003.773400003476,4,2021,-0.020292489411086967
2021-08-16,1573636.2734000036,7003.773400003476,4,2021,-0.010082507536148366
2021-08-17,1537634.3734000034,1048993.8403000035,1,2021,-0.022878158446496877
2021-08-18,1536891.6403000036,1048993.8403000035,1,2021,-0.00048303622294654236
2021-08-19,1536837.0403000035,1048993.8403000035,1,2021,-3.5526252188722296e-05
2021-08-20,1537141.2403000034,1048993.8403000035,1,2021,0.00019793900851095003
2021-08-23,1536852.6403000036,1048993.8403000035,1,2021,-0.00018775112685387452
2021-08-24,1536649.8403000035,1048993.8403000035,1,2021,-0.00013195799953891196
2021-08-25,1536825.3403000035,1048993.8403000035,1,2021,0.00011420949353424525
2021-08-26,1535624.1403000036,1048993.8403000035,1,2021,-0.0007816112660957719
2021-08-27,1535772.3403000035,1048993.8403000035,1,2021,9.650799053662062e-05
2021-08-30,1535947.8403000035,1048993.8403000035,1,2021,0.00011427474984060382
2021-08-31,1536622.5403000035,1048993.8403000035,1,2021,0.0004392727293840437
2021-09-01,1536883.8403000035,10811.014600003615,4,2021,0.00017004826699285047
2021-09-02,1550579.9146000035,10811.014600003615,4,2021,0.008911587161542611
2021-09-03,1521168.8146000037,10811.014600003615,4,2021,-0.01896780663999953
2021-09-06,1533468.0146000036,10811.014600003615,4,2021,0.008085361652141243
2021-09-07,1554282.0146000036,10811.014600003615,4,2021,0.013573155619701183
2021-09-08,1553517.0146000036,10811.014600003615,4,2021,-0.0004921886715628654
2021-09-09,1585719.4146000035,10811.014600003615,4,2021,0.0207287076339433
2021-09-10,1583197.0146000036,10811.014600003615,4,2021,-0.0015906975576989169
2021-09-13,1597953.4146000035,10811.014600003615,4,2021,0.00932063404864869
2021-09-14,1571637.5146000036,10811.014600003615,4,2021,-0.0164685026231427
2021-09-15,1574422.1146000037,10811.014600003615,4,2021,0.001771782598806615
2021-09-16,1546341.9146000035,10811.014600003615,4,2021,-0.017835242365821458
2021-09-17,1520472.2146000036,365424.4462000036,3,2021,-0.016729611837943192
2021-09-22,1532589.5462000035,365424.4462000036,3,2021,0.007969452834222013
2021-09-23,1540910.0462000037,365424.4462000036,3,2021,0.00542904655759302
2021-09-24,1526432.9462000036,365424.4462000036,3,2021,-0.009395162317035743
2021-09-27,1504696.0462000037,719385.1312000037,2,2021,-0.014240324184637831
2021-09-28,1507327.0312000038,719385.1312000037,2,2021,0.0017485159256211968
2021-09-29,1496466.7312000035,719385.1312000037,2,2021,-0.007205005798479047
2021-09-30,1499330.5312000038,719385.1312000037,2,2021,0.0019137077626201204
2021-10-08,1493827.9312000037,10054.627300003945,4,2021,-0.0036700379839500474
2021-10-11,1501724.527300004,10054.627300003945,4,2021,0.005286148380996503
2021-10-12,1481532.627300004,10054.627300003945,4,2021,-0.013445808224430866
2021-10-13,1462906.2273000039,10054.627300003945,4,2021,-0.012572385958144916
2021-10-14,1457221.3273000037,10054.627300003945,4,2021,-0.0038860317181727
2021-10-15,1468336.027300004,10054.627300003945,4,2021,0.007627324546912728
2021-10-18,1495252.827300004,10054.627300003945,4,2021,0.018331498716608552
2021-10-19,1497638.7273000039,10054.627300003945,4,2021,0.001595649883711081
2021-10-20,1465655.4273000038,10054.627300003945,4,2021,-0.021355817939925137
2021-10-21,1482514.027300004,10054.627300003945,4,2021,0.011502430711873846
2021-10-22,1121243.627300004,10054.627300003945,4,2021,-0.2436876773826927
2021-10-25,1476051.227300004,10054.627300003945,4,2021,0.31644112961818105
2021-10-26,1294728.2273000039,178637.87530000394,3,2021,-0.12284329747259293
2021-10-27,1273570.5753000039,506552.83210000396,2,2021,-0.016341384665816472
2021-10-28,1270789.932100004,506552.83210000396,2,2021,-0.002183344412888033
2021-10-29,1273511.832100004,506552.83210000396,2,2021,0.002141896100405827
2021-11-01,1275021.532100004,8123.482300004049,4,2021,0.0011854620914755198
2021-11-02,1284782.282300004,8123.482300004049,4,2021,0.007655361069804023
2021-11-03,1275658.282300004,8123.482300004049,4,2021,-0.007101592328675577
2021-11-04,1293057.9823000042,8123.482300004049,4,2021,0.013639781312459798
2021-11-05,1282864.3823000041,8123.482300004049,4,2021,-0.00788332784726975
2021-11-08,1294368.182300004,8123.482300004049,4,2021,0.00896727678990894
2021-11-09,1305212.482300004,8123.482300004049,4,2021,0.00837806440879163
2021-11-10,1291673.3823000041,8123.482300004049,4,2021,-0.010373100306351413
2021-11-11,1294083.8823000041,8123.482300004049,4,2021,0.001866183845724123
2021-11-12,1304177.482300004,8123.482300004049,4,2021,0.007799803504282998
2021-11-15,1291343.282300004,8123.482300004049,4,2021,-0.009840838516369743
2021-11-16,1279230.782300004,8123.482300004049,4,2021,-0.009379767693085017
2021-11-17,1286764.2823000038,8123.482300004049,4,2021,0.005889085929010385
2021-11-18,1294715.8823000041,8123.482300004049,4,2021,0.006179531177060271
2021-11-19,1297257.082300004,8123.482300004049,4,2021,0.001962747221023964
2021-11-22,1314579.5823000039,8123.482300004049,4,2021,0.013353174352525032
2021-11-23,1310299.582300004,8123.482300004049,4,2021,-0.0032557937591815023
2021-11-24,1303829.1823000042,8123.482300004049,4,2021,-0.004938107351482368
2021-11-25,1300317.782300004,8123.482300004049,4,2021,-0.0026931441999218375
2021-11-26,1302847.1823000042,8123.482300004049,4,2021,0.001945216803484806
2021-11-29,1316771.582300004,8123.482300004049,4,2021,0.010687669428288693
2021-11-30,1316753.3823000041,8123.482300004049,4,2021,-1.3821683460202294e-05
2021-12-01,1308980.682300004,2913.730400004155,4,2021,-0.005902927689028115
2021-12-02,1306961.2304000042,2913.730400004155,4,2021,-0.0015427667705923964
2021-12-03,1325779.5304000042,2913.730400004155,4,2021,0.014398514326427803
2021-12-06,1319265.630400004,2913.730400004155,4,2021,-0.004913260350335014
2021-12-07,1315239.7304000042,2913.730400004155,4,2021,-0.0030516219836480563
2021-12-08,1339369.930400004,2913.730400004155,4,2021,0.018346617306535418
2021-12-09,1351731.5304000042,2913.730400004155,4,2021,0.009229414308493888
2021-12-10,1354356.9304000041,2913.730400004155,4,2021,0.0019422495820771157
2021-12-13,1354677.5304000042,2913.730400004155,4,2021,0.00023671750984100015
2021-12-14,1359772.130400004,2913.730400004155,4,2021,0.0037607473997856022
2021-12-15,1347918.730400004,2913.730400004155,4,2021,-0.008717195870541317
2021-12-16,1342221.4304000041,2913.730400004155,4,2021,-0.0042267385054506335
2021-12-17,1324671.630400004,2913.730400004155,4,2021,-0.013075189832701395
2021-12-20,1320463.830400004,2913.730400004155,4,2021,-0.0031764853292203243
2021-12-21,1324451.630400004,2913.730400004155,4,2021,0.0030199994185315937
2021-12-22,1330559.530400004,2913.730400004155,4,2021,0.004611644441975704
2021-12-23,1342836.630400004,2913.730400004155,4,2021,0.009227020452297507
2021-12-24,1342378.4304000041,2913.730400004155,4,2021,-0.0003412179781419056
2021-12-27,1338828.4304000041,2913.730400004155,4,2021,-0.002644559775101696
2021-12-28,1346177.9304000041,2913.730400004155,4,2021,0.005489500994391161
2021-12-29,1323530.330400004,2913.730400004155,4,2021,-0.016823630434403714
2021-12-30,1328322.4304000041,2913.730400004155,4,2021,0.0036206952647257484
2021-12-31,1331509.9304000041,2913.730400004155,4,2021,0.0023996432846806748
2022-01-04,1245042.7304000042,6376.5471000040125,4,2022,-0.06493920775643336
2022-01-05,1209386.147100004,6376.5471000040125,4,2022,-0.02863884301267683
2022-01-06,1207038.347100004,6376.5471000040125,4,2022,-0.0019413154397622812
2022-01-07,1194793.347100004,6376.5471000040125,4,2022,-0.010144665270510611
2022-01-10,1197025.447100004,6376.5471000040125,4,2022,0.0018681891771641368
2022-01-11,1180022.347100004,265005.659100004,3,2022,-0.014204459931234314
2022-01-12,1187170.659100004,265005.659100004,3,2022,0.006057776801911885
2022-01-13,1176658.259100004,265005.659100004,3,2022,-0.008855003212401957
2022-01-14,1179878.259100004,265005.659100004,3,2022,0.0027365634627534163
2022-01-17,1193417.859100004,265005.659100004,3,2022,0.01147542121025924
2022-01-18,1193206.859100004,265005.659100004,3,2022,-0.00017680311920176273
2022-01-19,1184494.459100004,265005.659100004,3,2022,-0.007301667714658788
2022-01-20,1178206.059100004,265005.659100004,3,2022,-0.005308931546018525
2022-01-21,1168046.759100004,265005.659100004,3,2022,-0.008622685243836026
2022-01-24,1173345.259100004,265005.659100004,3,2022,0.004536205386231673
2022-01-25,1155489.759100004,784228.216800004,1,2022,-0.015217601010034998
2022-01-26,1153279.3168000039,784228.216800004,1,2022,-0.0019129916839089045
2022-01-27,1153125.6168000042,784228.216800004,1,2022,-0.00013327213777336588
2022-01-28,1153873.8168000039,784228.216800004,1,2022,0.0006488451813915219
2022-02-07,1153551.916800004,16527.547600004065,3,2022,-0.00027897331173754036
2022-02-08,1170392.9476000043,16527.547600004065,3,2022,0.014599282923232426
2022-02-09,1173344.947600004,16527.547600004065,3,2022,0.002522229825506983
2022-02-10,1184466.747600004,16527.547600004065,3,2022,0.009478712992925908
2022-02-11,1186102.647600004,16527.547600004065,3,2022,0.0013811278394388893
2022-02-14,1176574.0476000041,16527.547600004065,3,2022,-0.008033537417086345
2022-02-15,1169955.047600004,16527.547600004065,3,2022,-0.005625655277287311
2022-02-16,1176160.8476000042,16527.547600004065,3,2022,0.00530430636008683
2022-02-17,1177134.147600004,16527.547600004065,3,2022,0.0008275228698404469
2022-02-18,1192387.947600004,16527.547600004065,3,2022,0.012958421120566666
2022-02-21,1197618.0476000041,16527.547600004065,3,2022,0.0043862402421350755
2022-02-22,1196097.0476000041,16527.547600004065,3,2022,-0.0012700209411907748
2022-02-23,1191693.247600004,16527.547600004065,3,2022,-0.0036818082686821407
2022-02-24,1182187.047600004,16527.547600004065,3,2022,-0.007977052835656417
2022-02-25,1175748.147600004,16527.547600004065,3,2022,-0.005446600022451342
2022-02-28,1182088.047600004,16527.547600004065,3,2022,0.005392226228841057
2022-03-01,1190223.147600004,1462.95550000422,4,2022,0.006881974668906166
2022-03-02,1199361.9555000043,1462.95550000422,4,2022,0.0076782306901257424
2022-03-03,1212583.8555000043,1462.95550000422,4,2022,0.01102411156145755
2022-03-04,1211166.2555000042,1462.95550000422,4,2022,-0.0011690737869963774
2022-03-07,1208485.5555000042,1462.95550000422,4,2022,-0.0022133212412637215
2022-03-08,1177479.6555000043,1462.95550000422,4,2022,-0.025656823003706752
2022-03-09,1174242.8555000043,1462.95550000422,4,2022,-0.0027489222296801508
2022-03-10,1182149.0555000044,1462.95550000422,4,2022,0.006733019462684897
2022-03-11,1182970.0555000042,1462.95550000422,4,2022,0.0006944978690970327
2022-03-14,1166150.2555000042,1462.95550000422,4,2022,-0.014218280438967557
2022-03-15,1115329.1555000043,759043.6165000042,1,2022,-0.043580233130600776
2022-03-16,1114391.6165000042,759043.6165000042,1,2022,-0.0008405940034623693
2022-03-17,1114458.8165000041,759043.6165000042,1,2022,6.0301961182229746e-05
2022-03-18,1114937.6165000042,759043.6165000042,1,2022,0.0004296255661593307
2022-03-21,1114797.6165000042,759043.6165000042,1,2022,-0.00012556756353732101
2022-03-22,1114391.6165000042,759043.6165000042,1,2022,-0.00036419166491818977
2022-03-23,1114506.4165000042,759043.6165000042,1,2022,0.00010301585035299432
2022-03-24,1114797.6165000042,759043.6165000042,1,2022,0.0002612815823119785
2022-03-25,1115091.6165000042,759043.6165000042,1,2022,0.0002637249987338386
2022-03-28,1115105.6165000042,759043.6165000042,1,2022,1.2555022199878252e-05
2022-03-29,1114943.2165000043,759043.6165000042,1,2022,-0.00014563642904930063
2022-03-30,1114859.2165000043,759043.6165000042,1,2022,-7.534015971122354e-05
2022-03-31,1114576.4165000042,759043.6165000042,1,2022,-0.00025366431547102497
2022-04-01,1115018.8165000041,4160.6835000042665,4,2022,0.0003969220893702552
2022-04-06,1118554.783500004,4160.6835000042665,4,2022,0.003171217335236731
2022-04-07,1110886.0835000041,4160.6835000042665,4,2022,-0.00685590023226601
2022-04-08,1121256.3835000044,4160.6835000042665,4,2022,0.009335160602000903
2022-04-11,1110297.5835000044,4160.6835000042665,4,2022,-0.00977367902762094
2022-04-12,1106389.5835000041,4160.6835000042665,4,2022,-0.0035197770922648086
2022-04-13,1118283.8835000042,4160.6835000042665,4,2022,0.010750553130094653
2022-04-14,1139022.3835000042,4160.6835000042665,4,2022,0.018544933273197728
2022-04-15,1129926.2835000043,4160.6835000042665,4,2022,-0.007985883448619502
2022-04-18,1111174.0835000044,4160.6835000042665,4,2022,-0.01659594990738167
2022-04-19,1123906.9835000043,4160.6835000042665,4,2022,0.011458960561691267
2022-04-20,1098874.8835000042,4160.6835000042665,4,2022,-0.022272394751073232
2022-04-21,1087479.0835000044,4160.6835000042665,4,2022,-0.010370425397023597
2022-04-22,1091816.7835000043,4160.6835000042665,4,2022,0.003988766373362651
2022-04-25,1056458.2835000043,243536.26830000427,3,2022,-0.0323850123338939
2022-04-26,1053079.1683000042,478899.26970000425,2,2022,-0.003198531596349641
2022-04-27,1053952.5697000043,478899.26970000425,2,2022,0.0008293786699911099
2022-04-28,1058942.0697000043,478899.26970000425,2,2022,0.004734084002869565
2022-04-29,1063233.3697000043,478899.26970000425,2,2022,0.004052440754587883
2022-05-05,1063235.9697000042,6117.467500004277,3,2022,2.4453709541738533e-06
2022-05-06,1050081.4675000042,6117.467500004277,3,2022,-0.012372138052958781
2022-05-09,1048682.2675000043,6117.467500004277,3,2022,-0.001332468044913826
2022-05-10,1046167.5675000043,6117.467500004277,3,2022,-0.002397961783023983
2022-05-11,1050168.2675000043,6117.467500004277,3,2022,0.003824148371909697
2022-05-12,1048102.4675000042,6117.467500004277,3,2022,-0.001967113332149939
2022-05-13,1058202.6675000042,6117.467500004277,3,2022,0.009636653202517165
2022-05-16,1064496.6675000042,6117.467500004277,3,2022,0.005947820954628202
2022-05-17,1066017.2675000043,6117.467500004277,3,2022,0.0014284685395693497
2022-05-18,1062158.4675000042,6117.467500004277,3,2022,-0.003619828794189761
2022-05-19,1064368.3675000044,6117.467500004277,3,2022,0.002080574667169488
2022-05-20,1074249.7675000043,6117.467500004277,3,2022,0.009283815924753025
2022-05-23,1076394.2675000043,6117.467500004277,3,2022,0.001996276904011607
2022-05-24,1071024.5675000043,6117.467500004277,3,2022,-0.004988599588579556
2022-05-25,1079167.0675000043,6117.467500004277,3,2022,0.007602533356453556
2022-05-26,1090535.3675000044,6117.467500004277,3,2022,0.010534328133581683
2022-05-27,1094167.4675000042,6117.467500004277,3,2022,0.0033305659846010194
2022-05-30,1091297.4675000042,6117.467500004277,3,2022,-0.002622998841811164
2022-05-31,1087376.3675000044,6117.467500004277,3,2022,-0.0035930624937511313
2022-06-01,1094742.9675000042,8313.688800004404,4,2022,0.006774655234540905
2022-06-02,1090825.1888000043,8313.688800004404,4,2022,-0.0035787201345962583
2022-06-06,1111280.2888000044,8313.688800004404,4,2022,0.01875195055085066
2022-06-07,1110420.0888000045,8313.688800004404,4,2022,-0.0007740621413602211
2022-06-08,1126342.8888000045,8313.688800004404,4,2022,0.01433943798441839
2022-06-09,1123991.6888000043,8313.688800004404,4,2022,-0.00208746379400071
2022-06-10,1140194.6888000045,8313.688800004404,4,2022,0.014415587020308651
2022-06-13,1140220.7888000044,8313.688800004404,4,2022,2.2890827554578053e-05
2022-06-14,1146597.8888000043,8313.688800004404,4,2022,0.0055928641738862694
2022-06-15,1142181.2888000044,8313.688800004404,4,2022,-0.0038519170871857966
2022-06-16,1130121.9888000044,8313.688800004404,4,2022,-0.0105581312863825
2022-06-17,1141461.6888000043,8313.688800004404,4,2022,0.010034049520654564
2022-06-20,1132963.3888000043,8313.688800004404,4,2022,-0.0074451031369560106
2022-06-21,1130417.1888000043,8313.688800004404,4,2022,-0.0022473806525176165
2022-06-22,1121578.9888000046,252846.1116000044,3,2022,-0.007818529377974115
2022-06-23,1133715.2116000045,252846.1116000044,3,2022,0.01082065812679378
2022-06-24,1136784.0116000045,252846.1116000044,3,2022,0.002706852628068024
2022-06-27,1141961.0116000045,252846.1116000044,3,2022,0.0045540753099733156
2022-06-28,1147163.1116000041,252846.1116000044,3,2022,0.004555409464208404
2022-06-29,1133525.9116000044,252846.1116000044,3,2022,-0.011887760216574006
2022-06-30,1139058.1116000044,252846.1116000044,3,2022,0.0048805236328397505
2022-07-01,1141095.9116000044,9476.756600004357,4,2022,0.0017890219816245612
2022-07-04,1148226.2566000044,9476.756600004357,4,2022,0.006248681576645154
2022-07-05,1148714.1566000043,9476.756600004357,4,2022,0.0004249162542622198
2022-07-06,1138781.9566000043,9476.756600004357,4,2022,-0.008646363364579357
2022-07-07,1152956.5566000044,9476.756600004357,4,2022,0.012447158929634217
2022-07-08,1139477.2566000042,9476.756600004357,4,2022,-0.011691073633988358
2022-07-11,1113906.9566000043,9476.756600004357,4,2022,-0.022440377683620505
2022-07-12,1100749.9566000043,9476.756600004357,4,2022,-0.011811578985159832
2022-07-13,1116846.9566000043,9476.756600004357,4,2022,0.014623666259066193
2022-07-14,1128213.9566000043,9476.756600004357,4,2022,0.010177759748394077
2022-07-15,1124056.2566000044,9476.756600004357,4,2022,-0.003685205253558088
2022-07-18,1123925.2566000042,9476.756600004357,4,2022,-0.00011654220972578955
2022-07-19,1115494.5566000044,9476.756600004357,4,2022,-0.007501121583034398
2022-07-20,1118101.3566000042,9476.756600004357,4,2022,0.0023369006908875445
2022-07-21,1105757.9566000043,9476.756600004357,4,2022,-0.011039607390813444
2022-07-22,1105904.1566000043,9476.756600004357,4,2022,0.00013221700022802985
2022-07-25,1100798.6566000043,9476.756600004357,4,2022,-0.004616584510990895
2022-07-26,1108867.0566000042,9476.756600004357,4,2022,0.007329587433291929
2022-07-27,1110176.0566000042,9476.756600004357,4,2022,0.00118048416373151
2022-07-28,1103539.5566000044,9476.756600004357,4,2022,-0.0059778806798667095
2022-07-29,1091421.5566000042,246179.81660000436,3,2022,-0.010981029114475627
2022-08-01,1106270.2166000044,9771.20900000463,4,2022,0.01360488063499199
